Token,Lemma,POS,Dep,Head_Lemma,Is_Stop,Is_Alpha,Is_Dialogue,Sentence_ID,Token_Index
and,and,CCONJ,cc,in,True,True,True,1430,34484
in,in,ADP,prep,be,True,True,True,1430,34485
a,a,DET,det,manner,True,True,True,1430,34486
manner,manner,NOUN,pobj,in,False,True,True,1430,34487
which,which,PRON,dep,be,True,True,True,1430,34488
he,he,PRON,nsubj,be,True,True,True,1430,34489
is,be,AUX,relcl,manner,True,True,True,1430,34490
likely,likely,ADJ,acomp,be,False,True,True,1430,34491
to,to,PART,aux,suffer,True,True,True,1430,34492
suffer,suffer,VERB,xcomp,likely,False,True,True,1430,34493
from,from,ADP,prep,suffer,True,True,True,1430,34494
all,all,DET,predet,life,True,True,True,1430,34495
his,his,PRON,poss,life,True,True,True,1430,34496
life,life,NOUN,pobj,from,False,True,True,1430,34497
.,.,PUNCT,punct,be,False,False,True,1430,34498
”,"""",PUNCT,punct,be,False,False,True,1430,34499
Darcy,darcy,PROPN,nsubj,make,False,True,False,1431,34500
made,make,VERB,ROOT,make,True,True,False,1431,34501
no,no,DET,det,answer,True,True,False,1431,34502
answer,answer,NOUN,dobj,make,False,True,False,1431,34503
",",",",PUNCT,punct,make,False,False,False,1431,34504
and,and,CCONJ,cc,make,True,True,False,1431,34505
seemed,seem,VERB,conj,make,True,True,False,1431,34506
desirous,desirous,ADJ,oprd,seem,False,True,False,1431,34507
of,of,ADP,prep,desirous,True,True,False,1431,34508
changing,change,VERB,pcomp,of,False,True,False,1431,34509
the,the,DET,det,subject,True,True,False,1431,34510
subject,subject,NOUN,dobj,change,False,True,False,1431,34511
.,.,PUNCT,punct,make,False,False,False,1431,34512
At,at,ADP,prep,appear,True,True,False,1432,34513
that,that,DET,det,moment,True,True,False,1432,34514
moment,moment,NOUN,pobj,at,False,True,False,1432,34515
Sir,sir,PROPN,compound,lucas,False,True,False,1432,34516
William,william,PROPN,compound,lucas,False,True,False,1432,34517
Lucas,lucas,PROPN,nsubj,appear,False,True,False,1432,34518
appeared,appear,VERB,ROOT,appear,False,True,False,1432,34519
close,close,ADJ,oprd,appear,False,True,False,1432,34520
to,to,ADP,prep,close,True,True,False,1432,34521
them,they,PRON,pobj,to,True,True,False,1432,34522
",",",",PUNCT,punct,appear,False,False,False,1432,34523
meaning,mean,VERB,advcl,appear,False,True,False,1432,34524
to,to,PART,aux,pass,True,True,False,1432,34525
pass,pass,VERB,xcomp,mean,False,True,False,1432,34526
through,through,ADP,prep,pass,True,True,False,1432,34527
the,the,DET,det,set,True,True,False,1432,34528
set,set,NOUN,pobj,through,False,True,False,1432,34529
to,to,ADP,prep,pass,True,True,False,1432,34530
the,the,DET,det,side,True,True,False,1432,34531
other,other,ADJ,amod,side,True,True,False,1432,34532
side,side,NOUN,pobj,to,True,True,False,1432,34533
of,of,ADP,prep,side,True,True,False,1432,34534
the,the,DET,det,room,True,True,False,1432,34535
room,room,NOUN,pobj,of,False,True,False,1432,34536
;,;,PUNCT,punct,appear,False,False,False,1432,34537
but,but,CCONJ,cc,appear,True,True,False,1432,34538
",",",",PUNCT,punct,appear,False,False,False,1432,34539
on,on,ADP,prep,stop,True,True,False,1432,34540
perceiving,perceive,VERB,pcomp,on,False,True,False,1432,34541
Mr.,mr.,PROPN,compound,darcy,False,False,False,1432,34542
Darcy,darcy,PROPN,dobj,perceive,False,True,False,1432,34543
",",",",PUNCT,punct,stop,False,False,False,1432,34544
he,he,PRON,nsubj,stop,True,True,False,1432,34545
stopped,stop,VERB,conj,appear,False,True,False,1432,34546
",",",",PUNCT,punct,stop,False,False,False,1432,34547
with,with,ADP,prep,stop,True,True,False,1432,34548
a,a,DET,det,bow,True,True,False,1432,34549
bow,bow,NOUN,pobj,with,False,True,False,1432,34550
of,of,ADP,prep,bow,True,True,False,1432,34551
superior,superior,ADJ,amod,courtesy,False,True,False,1432,34552
courtesy,courtesy,NOUN,pobj,of,False,True,False,1432,34553
",",",",PUNCT,punct,stop,False,False,False,1432,34554
to,to,PART,aux,compliment,True,True,False,1432,34555
compliment,compliment,VERB,advcl,stop,False,True,False,1432,34556
him,he,PRON,dobj,compliment,True,True,False,1432,34557
on,on,ADP,prep,compliment,True,True,False,1432,34558
his,his,PRON,poss,dancing,True,True,False,1432,34559
dancing,dancing,NOUN,pobj,on,False,True,False,1432,34560
and,and,CCONJ,cc,dancing,True,True,False,1432,34561
his,his,PRON,poss,partner,True,True,False,1432,34562
partner,partner,NOUN,conj,dancing,False,True,False,1432,34563
.,.,PUNCT,punct,stop,False,False,False,1432,34564
“,"""",PUNCT,punct,see,False,False,True,1433,34565
I,i,PRON,nsubj,be,True,True,True,1433,34566
have,have,AUX,aux,be,True,True,True,1433,34567
been,be,AUX,ccomp,see,True,True,True,1433,34568
most,most,ADV,advmod,highly,True,True,True,1433,34569
highly,highly,ADV,advmod,gratify,False,True,True,1433,34570
gratified,gratify,VERB,acomp,be,False,True,True,1433,34571
",",",",PUNCT,punct,gratify,False,False,True,1433,34572
indeed,indeed,ADV,advmod,gratify,True,True,True,1433,34573
",",",",PUNCT,punct,gratify,False,False,True,1433,34574
my,my,PRON,poss,sir,True,True,True,1433,34575
dear,dear,ADJ,amod,sir,False,True,True,1433,34576
sir,sir,NOUN,npadvmod,gratify,False,True,True,1433,34577
;,;,PUNCT,punct,see,False,False,True,1433,34578
such,such,ADJ,amod,dancing,True,True,True,1433,34579
very,very,ADV,advmod,superior,True,True,True,1433,34580
superior,superior,ADJ,amod,dancing,False,True,True,1433,34581
dancing,dancing,NOUN,nsubjpass,see,False,True,True,1433,34582
is,be,AUX,auxpass,see,True,True,True,1433,34583
not,not,PART,neg,see,True,True,True,1433,34584
often,often,ADV,advmod,see,True,True,True,1433,34585
seen,see,VERB,ROOT,see,False,True,True,1433,34586
.,.,PUNCT,punct,see,False,False,True,1433,34587
It,it,PRON,nsubj,be,True,True,True,1434,34588
is,be,AUX,ROOT,be,True,True,True,1434,34589
evident,evident,ADJ,acomp,be,False,True,True,1434,34590
that,that,SCONJ,mark,belong,True,True,True,1434,34591
you,you,PRON,nsubj,belong,True,True,True,1434,34592
belong,belong,VERB,ccomp,be,False,True,True,1434,34593
to,to,ADP,prep,belong,True,True,True,1434,34594
the,the,DET,det,circle,True,True,True,1434,34595
first,first,ADJ,amod,circle,True,True,True,1434,34596
circles,circle,NOUN,pobj,to,False,True,True,1434,34597
.,.,PUNCT,punct,be,False,False,True,1434,34598
Allow,allow,VERB,ROOT,allow,False,True,True,1435,34599
me,i,PRON,nsubj,say,True,True,True,1435,34600
to,to,PART,aux,say,True,True,True,1435,34601
say,say,VERB,ccomp,allow,True,True,True,1435,34602
",",",",PUNCT,punct,say,False,False,True,1435,34603
however,however,ADV,advmod,say,True,True,True,1435,34604
",",",",PUNCT,punct,say,False,False,True,1435,34605
that,that,SCONJ,mark,disgrace,True,True,True,1435,34606
your,your,PRON,poss,partner,True,True,True,1435,34607
fair,fair,ADJ,amod,partner,False,True,True,1435,34608
partner,partner,NOUN,nsubj,disgrace,False,True,True,1435,34609
does,do,AUX,aux,disgrace,True,True,True,1435,34610
not,not,PART,neg,disgrace,True,True,True,1435,34611
disgrace,disgrace,VERB,advcl,say,False,True,True,1435,34612
you,you,PRON,dobj,disgrace,True,True,True,1435,34613
:,:,PUNCT,punct,disgrace,False,False,True,1435,34614
and,and,CCONJ,cc,disgrace,True,True,True,1435,34615
that,that,SCONJ,mark,hope,True,True,True,1435,34616
I,i,PRON,nsubj,hope,True,True,True,1435,34617
must,must,AUX,aux,hope,True,True,True,1435,34618
hope,hope,VERB,conj,disgrace,False,True,True,1435,34619
to,to,PART,aux,have,True,True,True,1435,34620
have,have,VERB,xcomp,hope,True,True,True,1435,34621
this,this,DET,det,pleasure,True,True,True,1435,34622
pleasure,pleasure,NOUN,nsubj,repeat,False,True,True,1435,34623
often,often,ADV,advmod,repeat,True,True,True,1435,34624
repeated,repeat,VERB,ccomp,have,False,True,True,1435,34625
",",",",PUNCT,punct,repeat,False,False,True,1435,34626
especially,especially,ADV,advmod,take,False,True,True,1435,34627
when,when,SCONJ,advmod,take,True,True,True,1435,34628
a,a,DET,det,event,True,True,True,1435,34629
certain,certain,ADJ,amod,event,False,True,True,1435,34630
desirable,desirable,ADJ,amod,event,False,True,True,1435,34631
event,event,NOUN,nsubj,take,False,True,True,1435,34632
",",",",PUNCT,punct,event,False,False,True,1435,34633
my,my,PRON,poss,eliza,True,True,True,1435,34634
dear,dear,ADJ,amod,eliza,False,True,True,1435,34635
Miss,miss,PROPN,compound,eliza,False,True,True,1435,34636
Eliza,eliza,PROPN,appos,event,False,True,True,1435,34637
(,(,PUNCT,punct,glance,False,False,True,1435,34638
glancing,glance,VERB,parataxis,eliza,False,True,True,1435,34639
at,at,ADP,prep,glance,True,True,True,1435,34640
her,her,PRON,poss,sister,True,True,True,1435,34641
sister,sister,NOUN,pobj,at,False,True,True,1435,34642
and,and,CCONJ,cc,sister,True,True,True,1435,34643
Bingley,bingley,PROPN,conj,sister,False,True,True,1435,34644
),),PUNCT,punct,glance,False,False,True,1435,34645
",",",",PUNCT,punct,eliza,False,False,True,1435,34646
shall,shall,AUX,aux,take,False,True,True,1435,34647
take,take,VERB,advcl,hope,True,True,True,1435,34648
place,place,NOUN,dobj,take,False,True,True,1435,34649
.,.,PUNCT,punct,allow,False,False,True,1435,34650
What,what,DET,det,congratulation,True,True,True,1436,34651
congratulations,congratulation,NOUN,nsubj,flow,False,True,True,1436,34652
will,will,AUX,aux,flow,True,True,True,1436,34653
then,then,ADV,advmod,flow,True,True,True,1436,34654
flow,flow,VERB,ROOT,flow,False,True,True,1436,34655
in,in,ADP,advmod,flow,True,True,True,1436,34656
!,!,PUNCT,punct,flow,False,False,True,1436,34657
I,i,PRON,nsubj,appeal,True,True,True,1437,34658
appeal,appeal,VERB,ccomp,let,False,True,True,1437,34659
to,to,ADP,prep,appeal,True,True,True,1437,34660
Mr.,mr.,PROPN,compound,darcy;--but,False,False,True,1437,34661
Darcy;--but,darcy;--but,PROPN,pobj,to,False,False,True,1437,34662
let,let,VERB,ROOT,let,False,True,True,1437,34663
me,i,PRON,nsubj,interrupt,True,True,True,1437,34664
not,not,PART,neg,interrupt,True,True,True,1437,34665
interrupt,interrupt,VERB,ccomp,let,False,True,True,1437,34666
you,you,PRON,dobj,interrupt,True,True,True,1437,34667
",",",",PUNCT,punct,let,False,False,True,1437,34668
sir,sir,NOUN,npadvmod,let,False,True,True,1437,34669
.,.,PUNCT,punct,let,False,False,True,1437,34670
You,you,PRON,nsubj,thank,True,True,True,1438,34671
will,will,AUX,aux,thank,True,True,True,1438,34672
not,not,PART,neg,thank,True,True,True,1438,34673
thank,thank,VERB,ROOT,thank,False,True,True,1438,34674
me,i,PRON,dobj,thank,True,True,True,1438,34675
for,for,ADP,prep,thank,True,True,True,1438,34676
detaining,detain,VERB,pcomp,for,False,True,True,1438,34677
you,you,PRON,dobj,detain,True,True,True,1438,34678
from,from,ADP,prep,detain,True,True,True,1438,34679
the,the,DET,det,converse,True,True,True,1438,34680
bewitching,bewitch,VERB,amod,converse,False,True,True,1438,34681
converse,converse,NOUN,pobj,from,False,True,True,1438,34682
of,of,ADP,prep,converse,True,True,True,1438,34683
that,that,DET,det,lady,True,True,True,1438,34684
young,young,ADJ,amod,lady,False,True,True,1438,34685
lady,lady,NOUN,pobj,of,False,True,True,1438,34686
",",",",PUNCT,punct,lady,False,False,True,1438,34687
whose,whose,DET,poss,eye,True,True,True,1438,34688
bright,bright,ADJ,amod,eye,False,True,True,1438,34689
eyes,eye,NOUN,nsubj,upbraid,False,True,True,1438,34690
are,be,AUX,aux,upbraid,True,True,True,1438,34691
also,also,ADV,advmod,upbraid,True,True,True,1438,34692
upbraiding,upbraid,VERB,relcl,lady,False,True,True,1438,34693
me,i,PRON,dobj,upbraid,True,True,True,1438,34694
.,.,PUNCT,punct,thank,False,False,True,1438,34695
”,"""",PUNCT,punct,thank,False,False,True,1438,34696
[,[,PUNCT,punct,see,False,False,False,1439,34697
Illustration,illustration,NOUN,dep,see,False,True,False,1439,34698
:,:,PUNCT,punct,illustration,False,False,False,1439,34699
“,"""",PUNCT,punct,illustration,False,False,True,1439,34700
Such,such,ADJ,amod,dancing,True,True,True,1439,34701
very,very,ADV,advmod,superior,True,True,True,1439,34702
superior,superior,ADJ,amod,dancing,False,True,True,1439,34703
dancing,dancing,NOUN,nsubjpass,see,False,True,True,1439,34704
is,be,AUX,auxpass,see,True,True,True,1439,34705
not,not,PART,neg,see,True,True,True,1439,34706
often,often,ADV,advmod,see,True,True,True,1439,34707
seen,see,VERB,ROOT,see,False,True,True,1439,34708
.,.,PUNCT,punct,see,False,False,True,1439,34709
”,"""",PUNCT,punct,see,False,False,True,1439,34710
[,[,PUNCT,punct,copyright,False,False,False,1440,34711
_,_,PUNCT,punct,copyright,False,False,False,1440,34712
Copyright,copyright,NOUN,ROOT,copyright,False,True,False,1440,34713
1894,1894,NUM,npadvmod,copyright,False,False,False,1440,34714
by,by,ADP,prep,copyright,True,True,False,1440,34715
George,george,PROPN,compound,allen,False,True,False,1440,34716
Allen,allen,PROPN,pobj,by,False,True,False,1440,34717
.,.,PUNCT,punct,copyright,False,False,False,1440,34718
_,_,PUNCT,ROOT,_,False,False,False,1441,34719
],],X,ROOT,],False,False,False,1442,34720
],],X,ROOT,],False,False,False,1443,34721
The,the,DET,det,part,True,True,False,1444,34722
latter,latter,ADJ,amod,part,True,True,False,1444,34723
part,part,NOUN,nsubjpass,hear,True,True,False,1444,34724
of,of,ADP,prep,part,True,True,False,1444,34725
this,this,DET,det,address,True,True,False,1444,34726
address,address,NOUN,pobj,of,False,True,False,1444,34727
was,be,AUX,auxpass,hear,True,True,False,1444,34728
scarcely,scarcely,ADV,advmod,hear,False,True,False,1444,34729
heard,hear,VERB,ROOT,hear,False,True,False,1444,34730
by,by,ADP,agent,hear,True,True,False,1444,34731
Darcy,darcy,PROPN,pobj,by,False,True,False,1444,34732
;,;,PUNCT,punct,hear,False,False,False,1444,34733
but,but,CCONJ,cc,hear,True,True,False,1444,34734
Sir,sir,PROPN,compound,william,False,True,False,1444,34735
William,william,PROPN,poss,allusion,False,True,False,1444,34736
’s,’s,PART,case,william,True,False,False,1444,34737
allusion,allusion,NOUN,nsubj,seem,False,True,False,1444,34738
to,to,ADP,prep,allusion,True,True,False,1444,34739
his,his,PRON,poss,friend,True,True,False,1444,34740
friend,friend,NOUN,pobj,to,False,True,False,1444,34741
seemed,seem,VERB,conj,hear,True,True,False,1444,34742
to,to,PART,aux,strike,True,True,False,1444,34743
strike,strike,VERB,xcomp,seem,False,True,False,1444,34744
him,he,PRON,dobj,strike,True,True,False,1444,34745
forcibly,forcibly,ADV,advmod,strike,False,True,False,1444,34746
",",",",PUNCT,punct,seem,False,False,False,1444,34747
and,and,CCONJ,cc,seem,True,True,False,1444,34748
his,his,PRON,poss,eye,True,True,False,1444,34749
eyes,eye,NOUN,nsubjpass,direct,False,True,False,1444,34750
were,be,AUX,auxpass,direct,True,True,False,1444,34751
directed,direct,VERB,conj,seem,False,True,False,1444,34752
",",",",PUNCT,punct,direct,False,False,False,1444,34753
with,with,ADP,prep,direct,True,True,False,1444,34754
a,a,DET,det,expression,True,True,False,1444,34755
very,very,ADV,advmod,serious,True,True,False,1444,34756
serious,serious,ADJ,amod,expression,True,True,False,1444,34757
expression,expression,NOUN,pobj,with,False,True,False,1444,34758
",",",",PUNCT,punct,direct,False,False,False,1444,34759
towards,towards,ADP,prep,direct,True,True,False,1444,34760
Bingley,bingley,PROPN,pobj,towards,False,True,False,1444,34761
and,and,CCONJ,cc,bingley,True,True,False,1444,34762
Jane,jane,PROPN,conj,bingley,False,True,False,1444,34763
",",",",PUNCT,punct,bingley,False,False,False,1444,34764
who,who,PRON,nsubj,dance,True,True,False,1444,34765
were,be,AUX,aux,dance,True,True,False,1444,34766
dancing,dance,VERB,relcl,bingley,False,True,False,1444,34767
together,together,ADV,advmod,dance,True,True,False,1444,34768
.,.,PUNCT,punct,direct,False,False,False,1444,34769
Recovering,recover,VERB,advcl,turn,False,True,False,1445,34770
himself,himself,PRON,dobj,recover,True,True,False,1445,34771
",",",",PUNCT,punct,turn,False,False,False,1445,34772
however,however,ADV,advmod,turn,True,True,False,1445,34773
",",",",PUNCT,punct,turn,False,False,False,1445,34774
shortly,shortly,ADV,advmod,turn,False,True,False,1445,34775
",",",",PUNCT,punct,turn,False,False,False,1445,34776
he,he,PRON,nsubj,turn,True,True,False,1445,34777
turned,turn,VERB,ROOT,turn,False,True,False,1445,34778
to,to,ADP,prep,turn,True,True,False,1445,34779
his,his,PRON,poss,partner,True,True,False,1445,34780
partner,partner,NOUN,pobj,to,False,True,False,1445,34781
",",",",PUNCT,punct,turn,False,False,False,1445,34782
and,and,CCONJ,cc,turn,True,True,False,1445,34783
"said,--","said,--",PUNCT,punct,turn,False,False,False,1445,34784
“,"""",PUNCT,punct,turn,False,False,True,1445,34785
Sir,sir,PROPN,compound,william,False,True,True,1445,34786
William,william,PROPN,poss,interruption,False,True,True,1445,34787
’s,’s,PART,case,william,True,False,True,1445,34788
interruption,interruption,NOUN,nsubj,make,False,True,True,1445,34789
has,have,AUX,aux,make,True,True,True,1445,34790
made,make,VERB,ccomp,turn,True,True,True,1445,34791
me,i,PRON,nsubj,forget,True,True,True,1445,34792
forget,forget,VERB,ccomp,make,False,True,True,1445,34793
what,what,PRON,pobj,of,True,True,True,1445,34794
we,we,PRON,nsubj,talk,True,True,True,1445,34795
were,be,AUX,aux,talk,True,True,True,1445,34796
talking,talk,VERB,ccomp,forget,False,True,True,1445,34797
of,of,ADP,prep,talk,True,True,True,1445,34798
.,.,PUNCT,punct,turn,False,False,True,1445,34799
”,"""",PUNCT,punct,turn,False,False,True,1445,34800
“,"""",PUNCT,punct,think,False,False,True,1446,34801
I,i,PRON,nsubj,think,True,True,True,1446,34802
do,do,AUX,aux,think,True,True,True,1446,34803
not,not,PART,neg,think,True,True,True,1446,34804
think,think,VERB,ROOT,think,False,True,True,1446,34805
we,we,PRON,nsubj,speak,True,True,True,1446,34806
were,be,AUX,aux,speak,True,True,True,1446,34807
speaking,speak,VERB,ccomp,think,False,True,True,1446,34808
at,at,ADV,advmod,all,True,True,True,1446,34809
all,all,ADV,advmod,speak,True,True,True,1446,34810
.,.,PUNCT,punct,think,False,False,True,1446,34811
Sir,sir,PROPN,compound,william,False,True,True,1447,34812
William,william,PROPN,nsubj,interrupt,False,True,True,1447,34813
could,could,AUX,aux,interrupt,True,True,True,1447,34814
not,not,PART,neg,interrupt,True,True,True,1447,34815
have,have,AUX,aux,interrupt,True,True,True,1447,34816
interrupted,interrupt,VERB,ROOT,interrupt,False,True,True,1447,34817
any,any,DET,det,people,True,True,True,1447,34818
two,two,NUM,nummod,people,True,True,True,1447,34819
people,people,NOUN,dobj,interrupt,False,True,True,1447,34820
in,in,ADP,prep,people,True,True,True,1447,34821
the,the,DET,det,room,True,True,True,1447,34822
room,room,NOUN,pobj,in,False,True,True,1447,34823
who,who,PRON,nsubj,have,True,True,True,1447,34824
had,have,VERB,relcl,people,True,True,True,1447,34825
less,less,ADJ,dobj,have,True,True,True,1447,34826
to,to,PART,aux,say,True,True,True,1447,34827
say,say,VERB,relcl,less,True,True,True,1447,34828
for,for,ADP,prep,say,True,True,True,1447,34829
themselves,themselves,PRON,pobj,for,True,True,True,1447,34830
.,.,PUNCT,punct,interrupt,False,False,True,1447,34831
We,we,PRON,nsubj,try,True,True,True,1448,34832
have,have,AUX,aux,try,True,True,True,1448,34833
